2007-08-03    open.asp.event                             8    0
2007-08-03    open.asp.fault                             1    0
2007-08-03    open.asp.gms                               3    0
2007-08-03    open.asp.hal                               1    1
2007-08-03    open.asp.ioc                              18    0
2007-08-03    open.asp.log                               9    0
2007-08-03    open.asp.med                               4    0
2007-08-03    open.asp.name                              2    0
2007-08-03    open.asp.om                                1    1
2007-08-03    open.asp.osal                              1    0
2007-08-03    open.asp.prov                              4    0
2007-08-03    open.asp.rmd                               6    1
2007-08-03    open.asp.snmp                              4    0
2007-08-03    open.asp.timer                             2    0
2007-08-03    open.asp.txn                               5    1
2007-08-03    open.asp.utils                             1    0
2007-08-03    open.doc.apirefs                          21    0
2007-08-03    open.doc.general                           1    0
2007-08-03    open.doc.ideguide                          3    0
2007-08-03    open.doc.installguide                      0    0
2007-08-03    open.doc.relnotes                          1    0
2007-08-03    open.doc.sdkguide                          7    0
2007-08-03    open.doc.tutorial                          6    0
2007-08-03    open.ide.cmdline                           1    0
2007-08-03    open.ide.codegen                          34    6
2007-08-03    open.ide.idl                               3    1
2007-08-03    open.ide.logviewer                         1    0
2007-08-03    open.ide.ui                               41    7
2007-08-03    open.misc.evalkit                         25    0
2007-08-03    open.old.miscellaneous                     0    0
2007-08-03    open.tools.build                           8    0
2007-08-03    open.tools.packaging                       9    0
2007-08-03    got-opened                                10    0
2007-08-03    got-fixed                                 13    0
2007-08-03    got-closed                                 0    0
2007-08-04    total                                   1113   34
2007-08-04    open                                     370   27
2007-08-04    fixed                                    692    6
2007-08-04    closed                                    51    1
2007-08-04    open.blocker                               0    0
2007-08-04    open.critical                             21    0
2007-08-04    open.major                                84    5
2007-08-04    open.normal                              225    9
2007-08-04    open.minor                                 7    0
2007-08-04    open.trivial                               1    0
2007-08-04    open.enhancement                          32   13
2007-08-04    open.any.unassigned                       10    0
2007-08-04    open.arch                                  1    0
2007-08-04    open.asp.alarm                             3    0
2007-08-04    open.asp.ams                               5    0
2007-08-04    open.asp.buffer                            2    0
2007-08-04    open.asp.ckpt                             28    0
2007-08-04    open.asp.cm                               10    0
2007-08-04    open.asp.cnt                               1    0
2007-08-04    open.asp.cor                              18    1
2007-08-04    open.asp.cpm                              49    8
2007-08-04    open.asp.dbal                              4    0
2007-08-04    open.asp.debug                             3    0
2007-08-04    open.asp.eo                                5    0
2007-08-04    open.asp.event                             8    0
2007-08-04    open.asp.fault                             1    0
2007-08-04    open.asp.gms                               3    0
2007-08-04    open.asp.hal                               1    1
2007-08-04    open.asp.ioc                              18    0
2007-08-04    open.asp.log                               9    0
2007-08-04    open.asp.med                               4    0
2007-08-04    open.asp.name                              2    0
2007-08-04    open.asp.om                                1    1
2007-08-04    open.asp.osal                              1    0
