2007-04-01    total                                    737   25
2007-04-01    open                                     205   18
2007-04-01    fixed                                    491    6
2007-04-01    closed                                    41    1
2007-04-01    open.blocker                               1    0
2007-04-01    open.critical                             10    0
2007-04-01    open.major                                32    2
2007-04-01    open.normal                              137    6
2007-04-01    open.minor                                 1    0
2007-04-01    open.trivial                               0    0
2007-04-01    open.enhancement                          24   10
2007-04-01    open.any.unassigned                        4    0
2007-04-01    open.arch                                  1    0
2007-04-01    open.asp.alarm                             1    0
2007-04-01    open.asp.ams                               1    0
2007-04-01    open.asp.buffer                            1    0
2007-04-01    open.asp.ckpt                             20    0
2007-04-01    open.asp.cm                                5    0
2007-04-01    open.asp.cnt                               0    0
2007-04-01    open.asp.cor                               5    1
2007-04-01    open.asp.cpm                              13    0
2007-04-01    open.asp.dbal                              1    0
2007-04-01    open.asp.debug                             1    0
2007-04-01    open.asp.eo                                4    0
2007-04-01    open.asp.event                             2    0
2007-04-01    open.asp.fault                             0    0
2007-04-01    open.asp.gms                               1    0
2007-04-01    open.asp.hal                               1    1
2007-04-01    open.asp.ioc                               8    0
2007-04-01    open.asp.log                               2    0
2007-04-01    open.asp.med                               0    0
2007-04-01    open.asp.name                              1    0
2007-04-01    open.asp.om                                1    1
2007-04-01    open.asp.osal                              0    0
2007-04-01    open.asp.prov                              2    0
2007-04-01    open.asp.rmd                               2    1
2007-04-01    open.asp.snmp                              0    0
2007-04-01    open.asp.timer                             1    0
2007-04-01    open.asp.txn                               0    0
2007-04-01    open.asp.utils                             1    0
2007-04-01    open.doc.apirefs                          27    0
2007-04-01    open.doc.general                           1    0
2007-04-01    open.doc.ideguide                          3    0
2007-04-01    open.doc.installguide                      0    0
2007-04-01    open.doc.relnotes                          1    0
2007-04-01    open.doc.sdkguide                          8    0
2007-04-01    open.doc.tutorial                          4    0
2007-04-01    open.ide.codegen                          25    6
2007-04-01    open.ide.idl                               3    1
2007-04-01    open.ide.ui                               27    7
2007-04-01    open.misc.evalkit                         22    0
2007-04-01    open.old.miscellaneous                     0    0
2007-04-01    open.tools.build                           1    0
2007-04-01    open.tools.packaging                       4    0
2007-04-01    got-opened                                 0    0
2007-04-01    got-fixed                                  0    0
2007-04-01    got-closed                                 0    0
2007-04-02    total                                    737   25
2007-04-02    open                                     205   18
2007-04-02    fixed                                    491    6
2007-04-02    closed                                    41    1
2007-04-02    open.blocker                               1    0
2007-04-02    open.critical                             10    0
2007-04-02    open.major                                32    2
2007-04-02    open.normal                              137    6
2007-04-02    open.minor                                 1    0
2007-04-02    open.trivial                               0    0
2007-04-02    open.enhancement                          24   10
2007-04-02    open.any.unassigned                        4    0
2007-04-02    open.arch                                  1    0
2007-04-02    open.asp.alarm                             1    0
2007-04-02    open.asp.ams                               1    0
2007-04-02    open.asp.buffer                            1    0
2007-04-02    open.asp.ckpt                             20    0
2007-04-02    open.asp.cm                                5    0
2007-04-02    open.asp.cnt                               0    0
2007-04-02    open.asp.cor                               5    1
2007-04-02    open.asp.cpm                              13    0
2007-04-02    open.asp.dbal                              1    0
2007-04-02    open.asp.debug                             1    0
2007-04-02    open.asp.eo                                4    0
2007-04-02    open.asp.event                             2    0
2007-04-02    open.asp.fault                             0    0
2007-04-02    open.asp.gms                               1    0
2007-04-02    open.asp.hal                               1    1
2007-04-02    open.asp.ioc                               8    0
2007-04-02    open.asp.log                               2    0
2007-04-02    open.asp.med                               0    0
2007-04-02    open.asp.name                              1    0
2007-04-02    open.asp.om                                1    1
2007-04-02    open.asp.osal                              0    0
2007-04-02    open.asp.prov                              2    0
2007-04-02    open.asp.rmd                               2    1
2007-04-02    open.asp.snmp                              0    0
2007-04-02    open.asp.timer                             1    0
2007-04-02    open.asp.txn                               0    0
2007-04-02    open.asp.utils                             1    0
2007-04-02    open.doc.apirefs                          27    0
2007-04-02    open.doc.general                           1    0
2007-04-02    open.doc.ideguide                          3    0
2007-04-02    open.doc.installguide                      0    0
2007-04-02    open.doc.relnotes                          1    0
2007-04-02    open.doc.sdkguide                          8    0
2007-04-02    open.doc.tutorial                          4    0
2007-04-02    open.ide.codegen                          25    6
2007-04-02    open.ide.idl                               3    1
2007-04-02    open.ide.ui                               27    7
2007-04-02    open.misc.evalkit                         22    0
2007-04-02    open.old.miscellaneous                     0    0
2007-04-02    open.tools.build                           1    0
2007-04-02    open.tools.packaging                       4    0
2007-04-02    got-opened                                 0    0
2007-04-02    got-fixed                                  1    0
2007-04-02    got-closed                                 0    0
2007-04-03    total                                    738   25
2007-04-03    open                                     206   18
2007-04-03    fixed                                    491    6
2007-04-03    closed                                    41    1
2007-04-03    open.blocker                               1    0
2007-04-03    open.critical                             10    0
2007-04-03    open.major                                32    2
2007-04-03    open.normal                              138    6
2007-04-03    open.minor                                 1    0
2007-04-03    open.trivial                               0    0
2007-04-03    open.enhancement                          24   10
2007-04-03    open.any.unassigned                        4    0
2007-04-03    open.arch                                  1    0
2007-04-03    open.asp.alarm                             1    0
2007-04-03    open.asp.ams                               1    0
2007-04-03    open.asp.buffer                            1    0
2007-04-03    open.asp.ckpt                             20    0
2007-04-03    open.asp.cm                                5    0
2007-04-03    open.asp.cnt                               0    0
2007-04-03    open.asp.cor                               5    1
2007-04-03    open.asp.cpm                              13    0
2007-04-03    open.asp.dbal                              1    0
2007-04-03    open.asp.debug                             1    0
2007-04-03    open.asp.eo                                4    0
2007-04-03    open.asp.event                             2    0
2007-04-03    open.asp.fault                             0    0
2007-04-03    open.asp.gms                               1    0
2007-04-03    open.asp.hal                               1    1
2007-04-03    open.asp.ioc                               8    0
2007-04-03    open.asp.log                               2    0
2007-04-03    open.asp.med                               0    0
2007-04-03    open.asp.name                              1    0
2007-04-03    open.asp.om                                1    1
2007-04-03    open.asp.osal                              0    0
2007-04-03    open.asp.prov                              2    0
2007-04-03    open.asp.rmd                               2    1
2007-04-03    open.asp.snmp                              0    0
