2007-06-01    total                                    842   25
2007-06-01    open                                     253   18
2007-06-01    fixed                                    546    6
2007-06-01    closed                                    43    1
2007-06-01    open.blocker                               2    0
2007-06-01    open.critical                             10    0
2007-06-01    open.major                                44    2
2007-06-01    open.normal                              168    6
2007-06-01    open.minor                                 2    0
2007-06-01    open.trivial                               0    0
2007-06-01    open.enhancement                          27   10
2007-06-01    open.any.unassigned                        7    0
2007-06-01    open.arch                                  1    0
2007-06-01    open.asp.alarm                             4    0
2007-06-01    open.asp.ams                               2    0
2007-06-01    open.asp.buffer                            1    0
2007-06-01    open.asp.ckpt                             24    0
2007-06-01    open.asp.cm                                7    0
2007-06-01    open.asp.cnt                               0    0
2007-06-01    open.asp.cor                              10    1
2007-06-01    open.asp.cpm                              17    0
2007-06-01    open.asp.dbal                              2    0
2007-06-01    open.asp.debug                             1    0
2007-06-01    open.asp.eo                                4    0
2007-06-01    open.asp.event                             4    0
2007-06-01    open.asp.fault                             1    0
2007-06-01    open.asp.gms                               1    0
2007-06-01    open.asp.hal                               1    1
2007-06-01    open.asp.ioc                              11    0
2007-06-01    open.asp.log                               3    0
2007-06-01    open.asp.med                               0    0
2007-06-01    open.asp.name                              1    0
2007-06-01    open.asp.om                                1    1
2007-06-01    open.asp.osal                              0    0
2007-06-01    open.asp.prov                              2    0
2007-06-01    open.asp.rmd                               3    1
2007-06-01    open.asp.snmp                              1    0
2007-06-01    open.asp.timer                             2    0
2007-06-01    open.asp.txn                               3    0
2007-06-01    open.asp.utils                             1    0
2007-06-01    open.doc.apirefs                          28    0
2007-06-01    open.doc.general                           1    0
2007-06-01    open.doc.ideguide                          3    0
2007-06-01    open.doc.installguide                      0    0
2007-06-01    open.doc.relnotes                          1    0
2007-06-01    open.doc.sdkguide                          9    0
2007-06-01    open.doc.tutorial                          4    0
2007-06-01    open.ide.codegen                          26    6
2007-06-01    open.ide.idl                               3    1
2007-06-01    open.ide.ui                               31    7
2007-06-01    open.misc.evalkit                         22    0
